Vds, 0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0
1.0, 2.0e-08,-1.0e-08,2.0e-08,-5.0e-08,4.0e-08,8.4e-07,5.85e-06,2.061e-05,4.832e-05,8.975e-05,0.00014512,0.00021383,0.00029491,0.00038707,0.00049029,0.00060287,0.0007232,0.00084929,0.00097826,0.00110919,0.00124,0.00136952,0.00149728,0.0016218,0.00174445,0.00186463,0.00198211,0.00209638,0.00220878,0.0023187,0.00242623,0.00253141,0.00263384,0.00273474,0.00283354,0.0029303,0.00302515,0.00311772,0.00320879,0.00329814,0.00338585,0.0034713,0.00355566,0.00363846,0.00371968,0.00379943,0.00387716,0.00395398,0.00402932,0.00410342,0.00417607
1.1, 2.0e-08,-1.0e-08,1.0e-08,5.0e-08,8.0e-08,9.1e-07,5.95e-06,2.072e-05,4.864e-05,9.033e-05,0.00014608,0.00021519,0.00029688,0.00038994,0.00049416,0.00060837,0.00073125,0.00086142,0.00099638,0.0011354,0.00127598,0.00141647,0.00155593,0.00169259,0.00182765,0.00196012,0.00208997,0.00221637,0.00234079,0.00246243,0.00258153,0.00269805,0.00281176,0.00292352,0.00303319,0.00314035,0.00324548,0.00334807,0.0034492,0.00354827,0.0036456,0.00374037,0.00383392,0.00392579,0.00401588,0.00410425,0.0041906,0.00427584,0.0043595,0.00444162,0.00452238
1.2, 3.0e-08,3.0e-08,3.0e-08,-2.0e-08,8.0e-08,8.7e-07,5.94e-06,2.089e-05,4.893e-05,9.088e-05,0.00014701,0.00021652,0.00029884,0.0003925,0.00049764,0.00061292,0.00073736,0.00087009,0.00100878,0.00115336,0.00130141,0.00145106,0.00160091,0.00174863,0.00189552,0.00204003,0.00218189,0.00232032,0.00245674,0.00259021,0.00272105,0.00284905,0.0029739,0.00309672,0.00321712,0.00333509,0.00345081,0.00356364,0.00367469,0.00378371,0.00389069,0.00399498,0.00409797,0.00419902,0.00429817,0.00439547,0.00449045,0.00458431,0.0046764,0.00476673,0.00485558
1.3, 7.0e-08,-0.0,-2.0e-08,1.0e-08,1.0e-07,8.8e-07,5.97e-06,2.105e-05,4.924e-05,9.149e-05,0.00014789,0.0002178,0.00030058,0.00039482,0.00050067,0.00061685,0.00074258,0.00087684,0.00101782,0.001166,0.00131912,0.00147567,0.00163392,0.00179147,0.00194891,0.00210463,0.00225812,0.00240829,0.00255642,0.00270159,0.00284405,0.00298349,0.00311955,0.00325356,0.00338486,0.0035135,0.00363976,0.0037628,0.00388416,0.00400315,0.00411993,0.00423376,0.00434619,0.00445657,0.00456489,0.00467118,0.004775,0.00487745,0.00497805,0.00507679,0.00517397
1.4, -2.0e-08,1.0e-08,2.0e-08,4.0e-08,2.0e-08,8.6e-07,6.04e-06,2.108e-05,4.959e-05,9.196e-05,0.0001487,0.00021901,0.0003023,0.00039701,0.00050359,0.00062051,0.00074708,0.0008825,0.00102518,0.0011755,0.00133202,0.0014932,0.00165776,0.00182314,0.00198958,0.00215551,0.00231974,0.00248076,0.00264031,0.00279696,0.00295071,0.00310156,0.00324879,0.00339392,0.00353615,0.00367557,0.00381235,0.00394572,0.00407734,0.00420631,0.00433296,0.00445651,0.00457859,0.00469831,0.00481585,0.00493117,0.00504378,0.00515507,0.00526425,0.00537156,0.00547696
1.5, -1.0e-08,2.0e-08,0.0,4.0e-08,9.0e-08,8.6e-07,6.1e-06,2.121e-05,4.983e-05,9.248e-05,0.00014948,0.00022022,0.00030385,0.00039917,0.00050624,0.00062385,0.00075125,0.0008876,0.00103146,0.0011834,0.00134198,0.00150627,0.00167513,0.00184612,0.00201993,0.00219423,0.00236788,0.0025392,0.00270929,0.0028769,0.00304172,0.00320366,0.00336194,0.00351792,0.00367115,0.00382129,0.00396862,0.00411246,0.0042543,0.00439338,0.00452997,0.00466322,0.00479476,0.00492406,0.00505089,0.00517533,0.00529692,0.00541693,0.00553498,0.00565077,0.00576465
1.6, -1.0e-08,1.0e-08,4.0e-08,2.0e-08,8.0e-08,8.8e-07,6.06e-06,2.138e-05,5.008e-05,9.296e-05,0.00015029,0.00022132,0.00030539,0.00040116,0.00050875,0.00062702,0.00075505,0.00089234,0.00103703,0.00119011,0.0013503,0.00151665,0.00168836,0.0018633,0.00204242,0.00222331,0.00240484,0.00258492,0.00276467,0.00294249,0.00311772,0.0032904,0.00345937,0.00362623,0.00379012,0.00395089,0.00410879,0.00426291,0.00441498,0.00456423,0.00471083,0.00485378,0.00499509,0.00513375,0.00526984,0.00540356,0.00553423,0.00566316,0.00578987,0.00591437,0.00603684
1.7, 1.0e-08,-1.0e-08,3.0e-08,-0.0,1.0e-08,8.8e-07,6.11e-06,2.152e-05,5.033e-05,9.335e-05,0.00015103,0.00022232,0.00030682,0.00040303,0.00051119,0.00062996,0.00075876,0.00089665,0.00104224,0.00119635,0.00135755,0.00152543,0.00169905,0.00187666,0.00205933,0.00224494,0.00243268,0.00261984,0.00280787,0.0029946,0.00317968,0.00336219,0.00354139,0.00371868,0.003893,0.00406412,0.00423235,0.00439671,0.00455893,0.00471802,0.0048746,0.00502723,0.00517817,0.00532628,0.00547179,0.0056147,0.00575427,0.00589218,0.00602766,0.0061608,0.0062916
1.8, -2.0e-08,5.0e-08,1.0e-08,2.0e-08,3.0e-08,8.5e-07,6.19e-06,2.161e-05,5.063e-05,9.383e-05,0.00015172,0.00022345,0.00030824,0.00040489,0.00051346,0.00063284,0.00076218,0.00090067,0.00104712,0.001202,0.00136424,0.00153316,0.00170834,0.00188779,0.00207294,0.00226191,0.00245382,0.0026466,0.00284132,0.00303575,0.0032294,0.00342113,0.00360981,0.00379694,0.00398125,0.0041627,0.00434105,0.00451558,0.00468779,0.0048569,0.00502334,0.00518568,0.00534623,0.00550387,0.00565869,0.00581087,0.00595941,0.00610638,0.0062507,0.00639256,0.00653197
1.9, 3.0e-08,-1.0e-08,-1.0e-08,-2.0e-08,7.0e-08,9.3e-07,6.22e-06,2.168e-05,5.085e-05,9.426e-05,0.00015238,0.00022441,0.00030962,0.00040663,0.0005157,0.00063555,0.00076545,0.00090461,0.0010516,0.00120731,0.00137036,0.00154031,0.00171661,0.00189736,0.00208437,0.00227564,0.00247061,0.00266734,0.00286713,0.00306771,0.00326846,0.00346813,0.00366546,0.00386177,0.00405548,0.00424659,0.00443475,0.00461911,0.00480114,0.00498014,0.00515627,0.0053283,0.00549846,0.00566558,0.00582966,0.00599099,0.00614869,0.0063046,0.00645774,0.0066083,0.00675635
2.0, -2.0e-08,-1.0e-08,2.0e-08,-2.0e-08,6.0e-08,8.8e-07,6.24e-06,2.18e-05,5.112e-05,9.471e-05,0.00015301,0.00022536,0.00031092,0.00040838,0.00051785,0.00063816,0.00076856,0.00090838,0.00105593,0.00121225,0.00137619,0.0015469,0.00172412,0.00190604,0.00209439,0.00228738,0.00248446,0.00268397,0.00288734,0.00309256,0.00329893,0.0035052,0.00370998,0.00391431,0.00411685,0.00431679,0.00451437,0.00470807,0.00489973,0.00508837,0.00527397,0.00545545,0.00563501,0.00581155,0.00598489,0.00615546,0.00632213,0.00648695,0.00664894,0.00680816,0.00696491
2.1, -2.0e-08,-2.0e-08,-2.0e-08,-0.0,1.3e-07,9.3e-07,6.24e-06,2.191e-05,5.126e-05,9.507e-05,0.00015373,0.00022631,0.00031227,0.00040998,0.00051989,0.0006407,0.00077168,0.00091188,0.00106014,0.00121706,0.00138163,0.00155316,0.00173118,0.00191399,0.00210334,0.00229764,0.00249646,0.00269796,0.00290396,0.00311239,0.00332292,0.00353443,0.00374517,0.00395641,0.00416645,0.00437472,0.0045808,0.00478337,0.00498413,0.00518193,0.00537685,0.00556764,0.00575646,0.00594213,0.00612465,0.00630429,0.00647992,0.00665371,0.0068243,0.00699229,0.00715759
2.2, 0.0,3.0e-08,2.0e-08,0.0,6.0e-08,9.7e-07,6.29e-06,2.199e-05,5.148e-05,9.55e-05,0.00015431,0.00022719,0.0003134,0.0004116,0.00052189,0.00064319,0.00077457,0.00091539,0.00106407,0.00122161,0.0013869,0.00155905,0.0017378,0.00192148,0.0021117,0.0023071,0.00250705,0.00271015,0.00291797,0.00312878,0.00334243,0.00355766,0.00377303,0.00398992,0.00420628,0.0044216,0.0046354,0.00484593,0.00505532,0.00526179,0.00546564,0.00566531,0.00586313,0.00605776,0.00624943,0.00643787,0.00662234,0.00680486,0.0069842,0.00716079,0.00733469
2.3, 2.0e-08,-0.0,-1.0e-08,2.0e-08,7.0e-08,9.6e-07,6.31e-06,2.211e-05,5.173e-05,9.593e-05,0.00015493,0.00022811,0.00031461,0.00041317,0.00052386,0.00064552,0.00077736,0.00091866,0.00106791,0.001226,0.00139179,0.00156461,0.00174404,0.00192848,0.00211949,0.00231579,0.00251676,0.00272105,0.00293024,0.00314282,0.00335868,0.00357673,0.00379556,0.00401656,0.00423803,0.00445911,0.00467955,0.00489721,0.00511424,0.00532869,0.0055409,0.00574891,0.00595543,0.0061587,0.00635902,0.00655616,0.00674922,0.00694033,0.00712842,0.00731344,0.00749564
2.4, -0.0,3.0e-08,-1.0e-08,8.0e-08,1.1e-07,9.9e-07,6.35e-06,2.212e-05,5.196e-05,9.627e-05,0.00015555,0.00022893,0.00031585,0.00041469,0.00052575,0.00064779,0.00078012,0.00092184,0.00107164,0.00123018,0.00139649,0.00157001,0.00175005,0.00193515,0.00212682,0.00232393,0.00252583,0.00273107,0.00294139,0.00315541,0.00337279,0.00359294,0.00381429,0.00403852,0.00426385,0.00448957,0.00471542,0.00493919,0.00516285,0.00538454,0.0056043,0.00582023,0.00603489,0.00624669,0.0064553,0.00666096,0.00686252,0.00706195,0.00725851,0.00745195,0.00764243
2.5, 2.0e-08,0.0,3.0e-08,-2.0e-08,7.0e-08,9.6e-07,6.37e-06,2.228e-05,5.218e-05,9.665e-05,0.00015616,0.00022984,0.00031695,0.0004161,0.00052762,0.00065009,0.00078279,0.00092489,0.00107509,0.00123424,0.00140112,0.00157516,0.00175581,0.0019414,0.00213386,0.00233166,0.00253431,0.00274045,0.00295171,0.00316688,0.00338558,0.00360731,0.00383042,0.00405697,0.00428516,0.0045146,0.00474447,0.00497307,0.0052024,0.00543045,0.00565698,0.00588007,0.0061022,0.00632172,0.00653849,0.00675218,0.00696181,0.00716951,0.00737431,0.00757599,0.00777461
2.6, -1.0e-08,2.0e-08,-3.0e-08,-1.0e-08,6.0e-08,9.3e-07,6.36e-06,2.231e-05,5.238e-05,9.703e-05,0.00015669,0.00023065,0.00031798,0.00041757,0.00052942,0.00065219,0.00078526,0.0009279,0.00107858,0.0012382,0.00140556,0.00158008,0.00176121,0.00194745,0.0021406,0.00233904,0.00254231,0.00274921,0.0029613,0.00317741,0.00339717,0.00362004,0.00384466,0.00407302,0.00430337,0.00453533,0.00476854,0.00500098,0.00523473,0.00546787,0.00570028,0.00592965,0.00615865,0.00638524,0.00660931,0.00683071,0.00704811,0.00726364,0.00747653,0.00768599,0.00789262
2.7, 5.0e-08,-1.0e-08,-1.0e-08,1.0e-08,4.0e-08,9.4e-07,6.41e-06,2.246e-05,5.252e-05,9.743e-05,0.00015731,0.00023141,0.00031918,0.00041904,0.00053111,0.00065432,0.0007878,0.00093088,0.00108192,0.00124204,0.00140983,0.00158488,0.00176653,0.00195334,0.00214695,0.00234602,0.00254988,0.00275752,0.00297037,0.00318725,0.00340792,0.00363179,0.00385759,0.00408736,0.00431926,0.00455321,0.00478891,0.00502417,0.0052615,0.00549879,0.00573574,0.00597051,0.00620531,0.00643832,0.00666912,0.00689755,0.00712216,0.00734526,0.00756548,0.00778279,0.00799711
2.8, 5.0e-08,4.0e-08,0.0,4.0e-08,1.4e-07,9.4e-07,6.47e-06,2.256e-05,5.275e-05,9.779e-05,0.00015788,0.00023221,0.00032023,0.00042034,0.00053288,0.00065645,0.00079036,0.00093374,0.00108525,0.00124571,0.00141393,0.00158955,0.00177176,0.00195905,0.00215326,0.00235277,0.00255723,0.00276543,0.00297905,0.00319658,0.00341798,0.00364276,0.00386942,0.00410023,0.00433355,0.0045691,0.00480645,0.00504401,0.00528391,0.00552439,0.00576512,0.0060042,0.00624388,0.00648227,0.00671916,0.00695382,0.00718506,0.0074149,0.00764234,0.00786682,0.00808861
2.9, 3.0e-08,-1.0e-08,-2.0e-08,1.0e-08,3.0e-08,9.9e-07,6.46e-06,2.26e-05,5.295e-05,9.804e-05,0.00015837,0.00023304,0.00032121,0.0004217,0.00053449,0.00065841,0.00079269,0.0009365,0.00108841,0.00124933,0.00141804,0.00159403,0.00177661,0.00196435,0.00215914,0.0023592,0.00256426,0.00277294,0.00298713,0.00320533,0.00342749,0.00365279,0.00388051,0.00411221,0.00434659,0.00458324,0.00482204,0.00506128,0.00530319,0.00554605,0.00578966,0.00603216,0.00627574,0.00651872,0.00676042,0.00700058,0.00723776,0.00747379,0.00770767,0.00793893,0.00816762
3.0, -5.0e-08,0.0,3.0e-08,5.0e-08,8.0e-08,9.9e-07,6.53e-06,2.272e-05,5.318e-05,9.844e-05,0.00015895,0.00023386,0.0003223,0.000423,0.00053614,0.00066038,0.00079496,0.00093915,0.00109148,0.00125278,0.001422,0.0015984,0.00178141,0.0019697,0.00216485,0.0023654,0.00257103,0.00278028,0.00299501,0.00321379,0.00343656,0.00366258,0.00389099,0.00412345,0.00435866,0.00459629,0.00483619,0.00507682,0.00532025,0.00556498,0.00581084,0.00605586,0.00630259,0.00654911,0.00679506,0.00703974,0.00728199,0.00752357,0.00776339,0.00800077,0.00823582
3.1, 3.0e-08,-0.0,4.0e-08,3.0e-08,8.0e-08,9.5e-07,6.5e-06,2.282e-05,5.336e-05,9.871e-05,0.00015944,0.00023458,0.00032332,0.00042432,0.00053778,0.0006623,0.00079727,0.00094185,0.00109453,0.00125634,0.00142583,0.00160254,0.00178611,0.00197482,0.0021704,0.00237145,0.00257756,0.00278727,0.00300253,0.0032218,0.00344511,0.00367182,0.00390078,0.00413409,0.00436991,0.00460834,0.00484939,0.00509093,0.00533557,0.00558182,0.00582945,0.00607641,0.00632553,0.00657488,0.006824,0.00707251,0.00731893,0.00756529,0.0078102,0.00805302,0.00829396
3.2, -5.0e-08,-3.0e-08,-2.0e-08,4.0e-08,1.0e-07,9.6e-07,6.6e-06,2.286e-05,5.352e-05,9.909e-05,0.00015988,0.0002353,0.0003243,0.00042563,0.00053933,0.00066422,0.00079952,0.00094447,0.00109756,0.00125967,0.00142955,0.00160669,0.00179067,0.00197973,0.00217587,0.0023773,0.00258382,0.00279399,0.00300974,0.00322958,0.00345343,0.00368065,0.00391021,0.00414408,0.00438063,0.00461981,0.00486161,0.005104,0.00534976,0.00559702,0.00584595,0.00609453,0.00634555,0.00659701,0.00684873,0.00710021,0.00735,0.00760024,0.00784955,0.00809709,0.00834318
3.3, 0.0,0.0,-6.0e-08,-1.0e-08,7.0e-08,9.2e-07,6.63e-06,2.296e-05,5.373e-05,9.945e-05,0.0001605,0.00023599,0.00032529,0.00042687,0.00054087,0.00066608,0.00080177,0.00094695,0.00110042,0.00126286,0.00143316,0.00161076,0.00179516,0.00198458,0.00218105,0.00238298,0.00258998,0.00280055,0.0030168,0.00323706,0.0034613,0.00368904,0.00391916,0.00415353,0.00439069,0.00463052,0.00487299,0.00511621,0.00536277,0.005611,0.00586105,0.00611078,0.0063633,0.00661639,0.00687013,0.00712394,0.00737654,0.00762989,0.00788264,0.00813421,0.0083847
3.4, -3.0e-08,-4.0e-08,-0.0,0.0,8.0e-08,9.9e-07,6.62e-06,2.31e-05,5.39e-05,9.975e-05,0.00016099,0.00023675,0.00032628,0.00042805,0.00054245,0.0006679,0.00080385,0.00094947,0.00110327,0.00126616,0.00143677,0.0016147,0.00179942,0.00198932,0.00218622,0.00238853,0.00259583,0.00280688,0.00302342,0.00324416,0.00346897,0.0036972,0.00392766,0.00416258,0.00440033,0.00464069,0.00488369,0.00512758,0.00537489,0.00562396,0.0058747,0.00612561,0.00637911,0.00663366,0.00688889,0.00714455,0.00739917,0.00765504,0.00791067,0.00816536,0.00841941
3.5, -7.0e-08,-1.0e-08,2.0e-08,0.0,1.1e-07,1.0e-06,6.62e-06,2.315e-05,5.403e-05,0.00010004,0.0001615,0.00023747,0.00032724,0.00042928,0.00054394,0.00066979,0.00080601,0.00095196,0.00110595,0.00126919,0.00144025,0.00161854,0.00180366,0.00199388,0.00219129,0.00239385,0.00260165,0.00281306,0.00303006,0.00325108,0.00347645,0.00370507,0.00393591,0.00417122,0.00440953,0.00465049,0.0048939,0.00513847,0.00538635,0.00563594,0.00588761,0.00613938,0.00639382,0.0066493,0.00690587,0.00716295,0.00741919,0.00767702,0.00793489,0.00819207,0.00844915
3.6, -2.0e-08,0.0,-0.0,-4.0e-08,8.0e-08,9.3e-07,6.69e-06,2.322e-05,5.42e-05,0.00010034,0.00016197,0.00023814,0.00032816,0.00043054,0.00054542,0.00067155,0.00080808,0.00095441,0.00110879,0.00127228,0.00144365,0.00162228,0.00180776,0.00199839,0.00219606,0.00239913,0.00260717,0.00281904,0.00303646,0.00325793,0.00348346,0.00371256,0.0039439,0.00417976,0.00441846,0.00465971,0.00490377,0.00514878,0.0053971,0.00564748,0.00589969,0.00615212,0.00640736,0.00666379,0.00692124,0.0071795,0.007437,0.00769636,0.00795594,0.00821532,0.00847483
3.7, -2.0e-08,1.0e-08,1.0e-08,-6.0e-08,1.0e-07,9.1e-07,6.61e-06,2.331e-05,5.442e-05,0.00010069,0.0001625,0.00023885,0.00032913,0.00043166,0.00054688,0.00067331,0.00081018,0.00095676,0.0011115,0.00127537,0.00144705,0.00162598,0.00181183,0.00200274,0.00220079,0.00240419,0.00261267,0.00282484,0.00304262,0.0032645,0.00349044,0.00371991,0.0039516,0.00418777,0.00442682,0.00466866,0.00491315,0.00515853,0.00540749,0.0056583,0.00591104,0.00616402,0.00642001,0.0066772,0.00693555,0.00719461,0.00745323,0.00771357,0.00797472,0.00823583,0.00849695
3.8, 4.0e-08,-1.0e-08,0.0,2.0e-08,1.1e-07,1.08e-06,6.63e-06,2.34e-05,5.459e-05,0.00010093,0.00016289,0.00023953,0.00033002,0.00043284,0.00054835,0.00067505,0.00081227,0.00095899,0.00111413,0.00127827,0.00145036,0.00162971,0.00181584,0.00200712,0.00220543,0.00240921,0.00261794,0.00283045,0.00304864,0.00327091,0.00349711,0.00372697,0.00395905,0.0041955,0.00443511,0.00467725,0.00492208,0.005168,0.00541733,0.00566863,0.0059218,0.00617538,0.00643185,0.00668975,0.00694876,0.00720859,0.00746802,0.00772947,0.00799168,0.00825408,0.00851666
3.9, -2.0e-08,-1.0e-08,3.0e-08,2.0e-08,6.0e-08,9.6e-07,6.72e-06,2.34e-05,5.476e-05,0.00010136,0.00016343,0.00024018,0.00033092,0.00043404,0.00054979,0.00067679,0.00081425,0.00096143,0.00111684,0.00128129,0.00145359,0.00163327,0.00181978,0.00201135,0.00221007,0.00241408,0.00262319,0.00283602,0.00305449,0.0032771,0.00350368,0.00373376,0.00396631,0.0042032,0.00444296,0.00468551,0.00493064,0.0051769,0.00542668,0.00567838,0.00593213,0.00618617,0.0064431,0.00670143,0.00696108,0.00722156,0.00748175,0.00774405,0.00800695,0.00827036,0.00853418
4.0, 1.0e-08,-0.0,1.0e-08,0.0,1.4e-07,1.01e-06,6.7e-06,2.351e-05,5.491e-05,0.00010164,0.0001639,0.00024094,0.00033187,0.0004352,0.0005512,0.00067846,0.00081625,0.00096374,0.00111939,0.00128419,0.00145688,0.00163682,0.00182352,0.0020155,0.00221444,0.00241885,0.00262836,0.00284136,0.0030602,0.00328311,0.00350998,0.00374049,0.00397339,0.00421037,0.00445065,0.00469343,0.00493895,0.00518563,0.00543563,0.0056877,0.00594184,0.0061963,0.00645373,0.00671241,0.00697263,0.00723366,0.00749444,0.00775738,0.00802108,0.00828524,0.00855001
4.1, 5.0e-08,4.0e-08,-1.0e-08,3.0e-08,7.0e-08,1.0e-06,6.8e-06,2.363e-05,5.517e-05,0.00010189,0.00016434,0.00024154,0.00033277,0.00043642,0.00055263,0.0006801,0.00081827,0.00096604,0.00112196,0.00128708,0.0014601,0.00164033,0.0018274,0.00201964,0.00221882,0.00242363,0.00263334,0.00284676,0.00306578,0.00328903,0.00351625,0.00374696,0.00398011,0.00421759,0.00445812,0.00470118,0.00494705,0.00519399,0.00544432,0.00569674,0.00595123,0.0062061,0.0064638,0.00672293,0.00698364,0.00724511,0.00750637,0.00776982,0.00803426,0.00829914,0.00856462
